"Cohort","Replication","KNN","LR","MLP"
"TCGA-KICH","9","0.388888888888889","0.861111111111111","0.888888888888889"
"TCGA-KICH","10","0.638888888888889","0.5","0.861111111111111"
"TCGA-KICH","11","0.638888888888889","0.75","0.666666666666667"
"TCGA-KICH","12","0.513888888888889","0.5","0.694444444444444"
"TCGA-KICH","13","0.722222222222222","0.5","0.833333333333333"
"TCGA-KICH","14","0.569444444444444","0.5","0.833333333333333"
"TCGA-KICH","15","0.763888888888889","0.694444444444444","0.611111111111111"
"TCGA-KICH","16","0.652777777777778","0.916666666666667","0.861111111111111"
"TCGA-KICH","17","0.763888888888889","0.5","0.722222222222222"
"TCGA-KICH","18","1","0.5","0.916666666666667"
"TCGA-KICH","19","0.583333333333333","0.5","0.638888888888889"
"TCGA-KICH","20","0.458333333333333","0.5","0.583333333333333"
"TCGA-KICH","21","0.583333333333333","0.722222222222222","0.611111111111111"
"TCGA-KICH","22","0.638888888888889","0.5","0.694444444444444"
"TCGA-KICH","23","0.625","0.694444444444444","0.388888888888889"
"TCGA-KICH","24","0.75","0.5","0.861111111111111"
"TCGA-KICH","25","0.583333333333333","0.75","0.611111111111111"
"TCGA-KICH","26","0.541666666666667","0.722222222222222","0.861111111111111"
"TCGA-KICH","27","0.763888888888889","0.5","0.833333333333333"
"TCGA-KICH","28","0.569444444444444","0.5","0.833333333333333"
"TCGA-KICH","29","0.472222222222222","0.833333333333333","0.555555555555556"
"TCGA-KICH","30","0.652777777777778","0.722222222222222","0.888888888888889"
"TCGA-KICH","31","0.513888888888889","0.861111111111111","0.666666666666667"
"TCGA-KICH","32","0.513888888888889","0.5","0.583333333333333"
"TCGA-KICH","33","0.819444444444444","0.75","0.888888888888889"
"TCGA-KICH","34","0.458333333333333","0.5","0.861111111111111"
"TCGA-KICH","35","0.638888888888889","0.777777777777778","0.777777777777778"
"TCGA-KICH","36","0.458333333333333","0.611111111111111","0.611111111111111"
"TCGA-KICH","37","0.652777777777778","0.916666666666667","0.666666666666667"
"TCGA-KICH","38","0.652777777777778","0.5","0.666666666666667"
"TCGA-KICH","39","0.472222222222222","0.5","0.805555555555556"
"TCGA-KICH","40","0.75","0.805555555555556","0.583333333333333"
"TCGA-KICH","41","0.513888888888889","0.833333333333333","0.722222222222222"
"TCGA-KICH","42","0.694444444444444","0.5","0.472222222222222"
"TCGA-KICH","43","0.819444444444444","0.5","0.888888888888889"
"TCGA-KICH","44","0.75","0.5","0.611111111111111"
"TCGA-KICH","45","0.402777777777778","0.277777777777778","0.444444444444444"
"TCGA-KICH","46","0.694444444444444","0.5","0.75"
"TCGA-KICH","47","0.472222222222222","0.5","1"
"TCGA-KICH","48","0.833333333333333","0.666666666666667","0.805555555555556"
"TCGA-KICH","49","0.5","0.638888888888889","0.583333333333333"
"TCGA-KICH","50","0.583333333333333","0.5","0.722222222222222"
"TCGA-KICH","51","0.513888888888889","0.944444444444444","0.444444444444444"
"TCGA-KICH","52","0.708333333333333","0.5","0.833333333333333"
"TCGA-KICH","53","0.513888888888889","0.5","0.444444444444444"
"TCGA-KICH","54","0.944444444444444","0.5","0.805555555555556"
"TCGA-KICH","55","0.513888888888889","0.75","1"
"TCGA-KICH","56","0.583333333333333","0.861111111111111","0.666666666666667"
"TCGA-KICH","57","0.513888888888889","0.638888888888889","0.75"
"TCGA-KICH","58","0.402777777777778","0.5","0.916666666666667"
"TCGA-KICH","59","0.569444444444444","0.5","0.611111111111111"
"TCGA-KICH","60","0.583333333333333","0.5","0.777777777777778"
"TCGA-KICH","61","0.486111111111111","0.75","0.555555555555556"
"TCGA-KICH","62","0.513888888888889","0.5","0.388888888888889"
"TCGA-KICH","63","0.625","0.5","0.75"
"TCGA-KICH","64","0.388888888888889","0.5","0.333333333333333"
"TCGA-KICH","65","0.638888888888889","0.777777777777778","0.888888888888889"
"TCGA-KICH","66","0.277777777777778","0.361111111111111","0.222222222222222"
"TCGA-KICH","67","0.458333333333333","0.75","1"
"TCGA-KICH","68","0.513888888888889","0.583333333333333","0.527777777777778"
"TCGA-KICH","69","0.583333333333333","0.694444444444444","0.638888888888889"
"TCGA-KICH","70","0.569444444444444","0.694444444444444","0.638888888888889"
"TCGA-KICH","71","0.583333333333333","0.888888888888889","0.833333333333333"
"TCGA-KICH","72","0.777777777777778","0.5","0.75"
"TCGA-KICH","73","0.347222222222222","0.472222222222222","0.361111111111111"
"TCGA-KICH","74","0.347222222222222","0.638888888888889","0.75"
"TCGA-KICH","75","0.5","0.333333333333333","0.416666666666667"
"TCGA-KICH","76","0.583333333333333","0.5","1"
"TCGA-KICH","77","0.708333333333333","0.5","0.805555555555556"
"TCGA-KICH","78","0.527777777777778","0.75","0.472222222222222"
"TCGA-KICH","79","0.513888888888889","0.666666666666667","0.777777777777778"
"TCGA-KICH","80","0.763888888888889","0.75","0.722222222222222"
"TCGA-KICH","81","0.472222222222222","0.5","0.75"
"TCGA-KICH","82","0.583333333333333","0.694444444444444","0.555555555555556"
"TCGA-KICH","83","0.638888888888889","0.722222222222222","0.527777777777778"
"TCGA-KICH","84","0.416666666666667","0.5","0.666666666666667"
"TCGA-KICH","85","0.569444444444444","0.5","0.694444444444444"
"TCGA-KICH","86","0.597222222222222","0.833333333333333","0.972222222222222"
"TCGA-KICH","87","0.472222222222222","0.666666666666667","0.527777777777778"
"TCGA-KICH","88","0.458333333333333","0.833333333333333","0.694444444444444"
"TCGA-KICH","89","0.819444444444444","0.5","0.833333333333333"
"TCGA-KICH","90","0.444444444444444","0.833333333333333","0.861111111111111"
"TCGA-KICH","91","0.638888888888889","0.694444444444444","0.611111111111111"
"TCGA-KICH","92","0.347222222222222","0.555555555555556","0.583333333333333"
"TCGA-KICH","93","0.625","0.638888888888889","0.166666666666667"
"TCGA-KICH","94","0.652777777777778","0.527777777777778","0.416666666666667"
"TCGA-KICH","95","0.513888888888889","0.666666666666667","0.777777777777778"
"TCGA-KICH","96","0.694444444444444","0.75","0.583333333333333"
"TCGA-KICH","97","0.458333333333333","0.527777777777778","0.75"
"TCGA-KICH","98","0.819444444444444","0.5","0.805555555555556"
"TCGA-KICH","99","0.569444444444444","0.5","0.722222222222222"
"TCGA-KICH","100","0.763888888888889","0.611111111111111","0.75"
"TCGA-KIRC","1","0.588171262699565","0.772133526850508","0.691944847605225"
"TCGA-KIRC","2","0.665457184325109","0.777939042089985","0.722786647314949"
"TCGA-KIRC","3","0.589259796806967","0.798621190130624","0.755079825834543"
"TCGA-KIRC","4","0.646407837445573","0.728229317851959","0.801161103047895"
"TCGA-KIRC","5","0.626632801161103","0.784833091436865","0.772314949201741"
"TCGA-KIRC","6","0.646407837445573","0.840348330914368","0.792452830188679"
"TCGA-KIRC","7","0.61756168359942","0.786647314949202","0.726415094339623"
"TCGA-KIRC","8","0.675616835994195","0.786647314949202","0.711901306240929"
"TCGA-KIRC","9","0.588352685050798","0.794267053701016","0.707184325108853"
"TCGA-KIRC","10","0.675435413642961","0.797169811320754","0.800798258345428"
"TCGA-KIRC","11","0.598693759071118","0.720609579100145","0.763788098693759"
"TCGA-KIRC","12","0.60867198838897","0.829825834542815","0.747822931785195"
"TCGA-KIRC","13","0.626451378809869","0.791364296081277","0.686139332365747"
"TCGA-KIRC","14","0.636973875181422","0.716618287373004","0.656567489114659"
"TCGA-KIRC","15","0.65711175616836","0.820754716981132","0.73766328011611"
"TCGA-KIRC","16","0.578918722786647","0.780841799709724","0.720972423802613"
"TCGA-KIRC","17","0.588896952104499","0.662191582002903","0.648766328011611"
"TCGA-KIRC","18","0.636973875181422","0.735486211901306","0.757619738751814"
"TCGA-KIRC","19","0.606857764876633","0.738751814223512","0.689042089985486"
"TCGA-KIRC","20","0.5","0.7677793904209","0.815312046444122"
"TCGA-KIRC","21","0.693759071117562","0.786647314949201","0.764695210449927"
"TCGA-KIRC","22","0.59833091436865","0.77322206095791","0.743831640058055"
"TCGA-KIRC","23","0.560957910014514","0.765965166908563","0.715166908563135"
"TCGA-KIRC","24","0.607402031930334","0.760885341074021","0.752902757619739"
"TCGA-KIRC","25","0.5894412191582","0.755079825834542","0.744013062409289"
"TCGA-KIRC","26","0.579281567489115","0.731132075471698","0.73766328011611"
"TCGA-KIRC","27","0.645682148040639","0.788098693759071","0.732583454281568"
"TCGA-KIRC","28","0.56966618287373","0.805152394775036","0.668359941944847"
"TCGA-KIRC","29","0.598149492017417","0.806603773584906","0.7322206095791"
"TCGA-KIRC","30","0.627358490566038","0.786284470246734","0.67489114658926"
"TCGA-KIRC","31","0.665094339622642","0.815674891146589","0.770682148040639"
"TCGA-KIRC","32","0.607764876632801","0.783381712626996","0.72133526850508"
"TCGA-KIRC","33","0.654753265602322","0.806240928882438","0.776850507982583"
"TCGA-KIRC","34","0.495101596516691","0.720972423802613","0.665457184325109"
"TCGA-KIRC","35","0.636611030478955","0.736574746008708","0.666182873730043"
"TCGA-KIRC","36","0.655297532656023","0.821843251088534","0.769593613933236"
"TCGA-KIRC","37","0.588534107402032","0.755805515239478","0.751088534107402"
"TCGA-KIRC","38","0.579825834542816","0.740203193033382","0.679970972423802"
"TCGA-KIRC","39","0.597786647314949","0.745645863570392","0.691944847605225"
"TCGA-KIRC","40","0.589078374455733","0.811683599419448","0.749637155297532"
"TCGA-KIRC","41","0.62699564586357","0.762699564586357","0.649492017416546"
"TCGA-KIRC","42","0.684143686502177","0.736574746008708","0.714078374455733"
"TCGA-KIRC","43","0.683599419448476","0.80188679245283","0.691944847605225"
"TCGA-KIRC","44","0.579281567489115","0.754354136429608","0.755079825834543"
"TCGA-KIRC","45","0.569847605224964","0.702104499274311","0.722786647314949"
"TCGA-KIRC","46","0.655297532656023","0.779390420899855","0.772314949201741"
"TCGA-KIRC","47","0.598149492017417","0.773947750362844","0.801161103047895"
"TCGA-KIRC","48","0.579644412191582","0.790275761973875","0.792452830188679"
"TCGA-KIRC","49","0.569484760522496","0.730043541364296","0.711901306240929"
"TCGA-KIRC","50","0.618287373004354","0.695210449927431","0.726415094339623"
"TCGA-KIRC","51","0.608127721335268","0.76088534107402","0.707184325108853"
"TCGA-KIRC","52","0.551342525399129","0.846879535558781","0.800798258345428"
"TCGA-KIRC","53","0.608853410740203","0.741654571843251","0.763788098693759"
"TCGA-KIRC","54","0.607946298984035","0.804426705370102","0.747822931785195"
"TCGA-KIRC","55","0.645863570391872","0.772496371552975","0.686139332365747"
"TCGA-KIRC","56","0.541364296081277","0.6966618287373","0.656567489114659"
"TCGA-KIRC","57","0.656386066763425","0.757256894049347","0.73766328011611"
"TCGA-KIRC","58","0.626088534107402","0.788098693759071","0.720972423802613"
"TCGA-KIRC","59","0.597786647314949","0.7677793904209","0.648766328011611"
"TCGA-KIRC","60","0.551342525399129","0.743831640058055","0.629757785467128"
"TCGA-KIRC","61","0.693940493468795","0.723149492017416","0.802768166089965"
"TCGA-KIRC","62","0.578374455732946","0.777576197387518","0.479238754325259"
"TCGA-KIRC","63","0.634978229317852","0.75","0.747404844290657"
"TCGA-KIRC","64","0.589804063860668","0.776850507982584","0.825259515570934"
"TCGA-KIRC","65","0.560232220609579","0.815312046444122","0.780276816608997"
"TCGA-KIRC","66","0.588171262699565","0.752177068214804","0.636678200692042"
"TCGA-KIRC","67","0.588352685050798","0.793904208998549","0.821799307958477"
"TCGA-KIRC","68","0.560413642960813","0.749637155297532","0.595155709342561"
"TCGA-KIRC","69","0.655841799709724","0.701378809869376","0.762975778546713"
"TCGA-KIRC","70","0.521952104499274","0.789187227866473","0.749134948096886"
"TCGA-KIRC","71","0.588352685050798","0.735849056603774","0.77681660899654"
"TCGA-KIRC","72","0.674165457184325","0.759071117561683","0.783737024221453"
"TCGA-KIRC","73","0.588352685050798","0.795355587808418","0.742214532871972"
"TCGA-KIRC","74","0.513243831640058","0.746734397677794","0.719723183391003"
"TCGA-KIRC","75","0.636611030478955","0.749637155297532","0.762975778546713"
"TCGA-KIRC","76","0.63588534107402","0.804789550072569","0.823529411764706"
"TCGA-KIRC","77","0.626814223512337","0.844339622641509","0.825259515570934"
"TCGA-KIRC","78","0.588534107402032","0.763788098693759","0.752595155709343"
"TCGA-KIRC","79","0.6072206095791","0.765965166908563","0.773356401384083"
"TCGA-KIRC","80","0.655478955007257","0.77322206095791","0.722222222222222"
"TCGA-KIRC","81","0.608490566037736","0.784833091436865","0.75"
"TCGA-KIRC","82","0.655841799709724","0.728955007256894","0.555555555555556"
"TCGA-KIRC","83","0.560595065312047","0.671262699564587","0.527777777777778"
"TCGA-KIRC","84","0.522859216255443","0.714804063860668","0.666666666666667"
"TCGA-KIRC","85","0.607764876632801","0.79499274310595","0.694444444444444"
"TCGA-KIRC","86","0.617198838896952","0.738388969521045","0.972222222222222"
"TCGA-KIRC","87","0.569303338171263","0.706095791001451","0.527777777777778"
"TCGA-KIRC","88","0.617743105950653","0.741654571843251","0.694444444444444"
"TCGA-KIRC","89","0.702830188679245","0.834542815674891","0.833333333333333"
"TCGA-KIRC","90","0.569847605224964","0.677431059506531","0.861111111111111"
"TCGA-KIRC","91","0.608127721335268","0.724963715529753","0.611111111111111"
"TCGA-KIRC","92","0.608127721335268","0.692307692307692","0.583333333333333"
"TCGA-KIRC","93","0.559869375907112","0.671262699564587","0.166666666666667"
"TCGA-KIRC","94","0.550435413642961","0.744920174165457","0.416666666666667"
"TCGA-KIRC","95","0.617017416545719","0.740203193033382","0.777777777777778"
"TCGA-KIRC","96","0.616473149492017","0.826923076923076","0.583333333333333"
"TCGA-KIRC","97","0.656204644412192","0.765602322206095","0.75"
"TCGA-KIRC","98","0.531748911465893","0.746008708272859","0.805555555555556"
"TCGA-KIRC","99","0.626632801161103","0.812046444121916","0.722222222222222"
"TCGA-KIRC","100","0.5","0.782293178519594","0.75"
"TCGA-KIRP","1","0.573529411764706","0.884083044982699","0.745674740484429"
"TCGA-KIRP","2","0.485294117647059","0.865051903114187","0.775086505190311"
"TCGA-KIRP","3","0.558823529411765","0.747404844290657","0.678200692041522"
"TCGA-KIRP","4","0.588235294117647","0.840830449826989","0.780276816608997"
"TCGA-KIRP","5","0.617647058823529","0.780276816608997","0.773356401384083"
"TCGA-KIRP","6","0.514705882352941","0.77681660899654","0.717993079584775"
"TCGA-KIRP","7","0.573529411764706","0.640138408304498","0.714532871972318"
"TCGA-KIRP","8","0.676470588235294","0.858131487889273","0.825259515570934"
"TCGA-KIRP","9","0.588235294117647","0.640138408304498","0.55363321799308"
"TCGA-KIRP","10","0.529411764705882","0.761245674740484","0.749134948096886"
"TCGA-KIRP","11","0.558823529411765","0.818339100346021","0.792387543252595"
"TCGA-KIRP","12","0.661764705882353","0.892733564013841","0.816608996539792"
"TCGA-KIRP","13","0.676470588235294","0.818339100346021","0.726643598615917"
"TCGA-KIRP","14","0.602941176470588","0.833910034602076","0.823529411764706"
"TCGA-KIRP","15","0.647058823529412","0.775086505190311","0.724913494809689"
"TCGA-KIRP","16","0.602941176470588","0.719723183391003","0.662629757785467"
"TCGA-KIRP","17","0.588235294117647","0.762975778546713","0.631487889273356"
"TCGA-KIRP","18","0.544117647058823","0.84083044982699","0.821799307958477"
"TCGA-KIRP","19","0.573529411764706","0.726643598615917","0.69204152249135"
"TCGA-KIRP","20","0.661764705882353","0.809688581314879","0.884083044982699"
"TCGA-KIRP","21","0.647058823529412","0.802768166089965","0.783737024221453"
"TCGA-KIRP","22","0.632352941176471","0.852941176470588","0.775086505190311"
"TCGA-KIRP","23","0.676470588235294","0.856401384083045","0.783737024221453"
"TCGA-KIRP","24","0.558823529411765","0.759515570934256","0.714532871972318"
"TCGA-KIRP","25","0.514705882352941","0.790657439446367","0.859861591695502"
"TCGA-KIRP","26","0.514705882352941","0.754325259515571","0.683391003460208"
"TCGA-KIRP","27","0.573529411764706","0.738754325259515","0.735294117647059"
"TCGA-KIRP","28","0.514705882352941","0.804498269896194","0.747404844290657"
"TCGA-KIRP","29","0.5","0.852941176470588","0.809688581314879"
"TCGA-KIRP","30","0.544117647058824","0.711072664359861","0.790657439446367"
"TCGA-KIRP","31","0.647058823529412","0.856401384083045","0.757785467128028"
"TCGA-KIRP","32","0.529411764705882","0.544982698961938","0.58477508650519"
"TCGA-KIRP","33","0.588235294117647","0.700692041522491","0.626297577854671"
"TCGA-KIRP","34","0.602941176470588","0.745674740484429","0.782006920415225"
"TCGA-KIRP","35","0.617647058823529","0.721453287197232","0.688581314878893"
"TCGA-KIRP","36","0.617647058823529","0.683391003460208","0.633217993079585"
"TCGA-KIRP","37","0.573529411764706","0.79757785467128","0.693771626297578"
"TCGA-KIRP","38","0.602941176470588","0.884083044982699","0.76643598615917"
"TCGA-KIRP","39","0.661764705882353","0.780276816608997","0.913494809688581"
"TCGA-KIRP","40","0.5","0.825259515570934","0.892733564013841"
"TCGA-KIRP","41","0.735294117647059","0.846020761245675","0.844290657439446"
"TCGA-KIRP","42","0.588235294117647","0.716262975778547","0.782006920415225"
"TCGA-KIRP","43","0.661764705882353","0.773356401384083","0.818339100346021"
"TCGA-KIRP","44","0.573529411764706","0.865051903114187","0.764705882352941"
"TCGA-KIRP","45","0.617647058823529","0.79757785467128","0.764705882352941"
"TCGA-KIRP","46","0.485294117647059","0.747404844290657","0.785467128027682"
"TCGA-KIRP","47","0.676470588235294","0.835640138408304","0.818339100346021"
"TCGA-KIRP","48","0.558823529411765","0.762975778546713","0.731833910034602"
"TCGA-KIRP","49","0.529411764705882","0.698961937716263","0.636678200692042"
"TCGA-KIRP","50","0.617647058823529","0.887543252595156","0.73356401384083"
"TCGA-KIRP","51","0.661764705882353","0.826989619377163","0.685121107266436"
"TCGA-KIRP","52","0.632352941176471","0.865051903114187","0.603806228373702"
"TCGA-KIRP","53","0.632352941176471","0.852941176470588","0.814878892733564"
"TCGA-KIRP","54","0.75","0.804498269896194","0.783737024221453"
"TCGA-KIRP","55","0.647058823529412","0.738754325259515","0.657439446366782"
"TCGA-KIRP","56","0.602941176470588","0.835640138408304","0.837370242214533"
"TCGA-KIRP","57","0.588235294117647","0.788927335640138","0.821799307958477"
"TCGA-KIRP","58","0.647058823529412","0.844290657439446","0.858131487889273"
"TCGA-KIRP","59","0.573529411764706","0.783737024221453","0.64878892733564"
"TCGA-KIRP","60","0.455882352941176","0.788927335640138","0.629757785467128"
"TCGA-KIRP","61","0.573529411764706","0.826989619377163","0.802768166089965"
"TCGA-KIRP","62","0.470588235294118","0.633217993079585","0.479238754325259"
"TCGA-KIRP","63","0.647058823529412","0.839100346020761","0.747404844290657"
"TCGA-KIRP","64","0.602941176470588","0.906574394463668","0.825259515570934"
"TCGA-KIRP","65","0.661764705882353","0.752595155709343","0.780276816608997"
"TCGA-KIRP","66","0.573529411764706","0.600346020761246","0.636678200692042"
"TCGA-KIRP","67","0.720588235294118","0.878892733564014","0.821799307958477"
"TCGA-KIRP","68","0.558823529411765","0.750865051903114","0.595155709342561"
"TCGA-KIRP","69","0.558823529411765","0.752595155709343","0.762975778546713"
"TCGA-KIRP","70","0.573529411764706","0.63840830449827","0.749134948096886"
"TCGA-KIRP","71","0.573529411764706","0.85121107266436","0.77681660899654"
"TCGA-KIRP","72","0.5","0.77681660899654","0.783737024221453"
"TCGA-KIRP","73","0.588235294117647","0.885813148788927","0.742214532871972"
"TCGA-KIRP","74","0.544117647058823","0.721453287197232","0.719723183391003"
"TCGA-KIRP","75","0.661764705882353","0.882352941176471","0.762975778546713"
"TCGA-KIRP","76","0.676470588235294","0.77681660899654","0.823529411764706"
"TCGA-KIRP","77","0.602941176470588","0.889273356401384","0.825259515570934"
"TCGA-KIRP","78","0.617647058823529","0.899653979238754","0.752595155709343"
"TCGA-KIRP","79","0.676470588235294","0.742214532871972","0.773356401384083"
"TCGA-KIRP","80","0.573529411764706","0.72318339100346","0.65916955017301"
"TCGA-KIRP","81","0.705882352941176","0.887543252595156","0.813148788927336"
"TCGA-KIRP","82","0.602941176470588","0.799307958477509","0.809688581314879"
"TCGA-KIRP","83","0.529411764705882","0.828719723183391","0.795847750865052"
"TCGA-KIRP","84","0.720588235294118","0.762975778546713","0.820069204152249"
"TCGA-KIRP","85","0.544117647058823","0.653979238754325","0.705882352941176"
"TCGA-KIRP","86","0.602941176470588","0.794117647058823","0.667820069204152"
"TCGA-KIRP","87","0.544117647058824","0.697231833910035","0.700692041522491"
"TCGA-KIRP","88","0.602941176470588","0.85121107266436","0.809688581314879"
"TCGA-KIRP","89","0.661764705882353","0.901384083044983","0.884083044982699"
"TCGA-KIRP","90","0.617647058823529","0.884083044982699","0.605536332179931"
"TCGA-KIRP","91","0.588235294117647","0.728373702422145","0.742214532871972"
"TCGA-KIRP","92","0.705882352941176","0.911764705882353","0.72318339100346"
"TCGA-KIRP","93","0.647058823529412","0.778546712802768","0.674740484429066"
"TCGA-KIRP","94","0.676470588235294","0.835640138408304","0.835640138408304"
"TCGA-KIRP","95","0.617647058823529","0.78719723183391","0.742214532871972"
"TCGA-KIRP","96","0.588235294117647","0.679930795847751","0.823529411764706"
"TCGA-KIRP","97","0.617647058823529","0.676470588235294","0.711072664359862"
"TCGA-KIRP","98","0.602941176470588","0.833910034602076","0.769896193771626"
"TCGA-KIRP","99","0.720588235294118","0.833910034602076","0.775086505190311"
"TCGA-KIRP","100","0.617647058823529","0.752595155709343","0.716262975778547"
"TCGA-LIHC","1","0.566386554621849","0.614285714285714","0.728571428571429"
"TCGA-LIHC","2","0.524789915966387","0.770588235294118","0.642857142857143"
"TCGA-LIHC","3","0.539075630252101","0.659663865546219","0.539495798319328"
"TCGA-LIHC","4","0.436554621848739","0.663025210084034","0.721008403361345"
"TCGA-LIHC","5","0.554201680672269","0.611764705882353","0.592436974789916"
"TCGA-LIHC","6","0.510924369747899","0.687394957983193","0.600840336134454"
"TCGA-LIHC","7","0.465126050420168","0.67563025210084","0.680672268907563"
"TCGA-LIHC","8","0.422689075630252","0.715126050420168","0.632773109243698"
"TCGA-LIHC","9","0.508403361344538","0.771428571428572","0.695798319327731"
"TCGA-LIHC","10","0.394117647058824","0.788235294117647","0.577310924369748"
"TCGA-LIHC","11","0.495378151260504","0.626050420168067","0.520168067226891"
"TCGA-LIHC","12","0.539495798319328","0.748739495798319","0.691596638655462"
"TCGA-LIHC","13","0.580252100840336","0.716806722689076","0.536134453781513"
"TCGA-LIHC","14","0.555042016806723","0.61764705882353","0.587394957983193"
"TCGA-LIHC","15","0.624789915966387","0.666386554621849","0.58655462184874"
"TCGA-LIHC","16","0.552521008403361","0.605882352941177","0.573949579831933"
"TCGA-LIHC","17","0.480252100840336","0.5","0.590756302521009"
"TCGA-LIHC","18","0.552100840336134","0.63109243697479","0.636974789915967"
"TCGA-LIHC","19","0.479831932773109","0.650420168067227","0.601680672268908"
"TCGA-LIHC","20","0.654621848739496","0.642857142857143","0.610084033613446"
"TCGA-LIHC","21","0.526470588235294","0.645378151260504","0.58655462184874"
"TCGA-LIHC","22","0.481512605042017","0.635294117647059","0.542016806722689"
"TCGA-LIHC","23","0.512605042016807","0.5","0.684873949579832"
"TCGA-LIHC","24","0.464705882352941","0.663025210084034","0.608403361344538"
"TCGA-LIHC","25","0.423529411764706","0.687394957983193","0.543697478991597"
"TCGA-LIHC","26","0.421848739495798","0.656302521008403","0.621008403361345"
"TCGA-LIHC","27","0.641596638655462","0.760504201680672","0.713445378151261"
"TCGA-LIHC","28","0.482352941176471","0.710924369747899","0.563025210084034"
"TCGA-LIHC","29","0.567226890756303","0.66890756302521","0.661344537815126"
"TCGA-LIHC","30","0.553781512605042","0.664705882352941","0.604201680672269"
"TCGA-LIHC","31","0.581512605042017","0.652100840336135","0.63781512605042"
"TCGA-LIHC","32","0.523109243697479","0.590756302521008","0.543697478991596"
"TCGA-LIHC","33","0.611344537815126","0.663025210084034","0.623949579831933"
"TCGA-LIHC","34","0.523949579831933","0.663865546218487","0.572268907563025"
"TCGA-LIHC","35","0.482352941176471","0.626050420168067","0.585714285714286"
"TCGA-LIHC","36","0.495798319327731","0.713445378151261","0.750420168067227"
"TCGA-LIHC","37","0.58109243697479","0.629411764705882","0.573949579831933"
"TCGA-LIHC","38","0.467226890756303","0.627731092436975","0.642857142857143"
"TCGA-LIHC","39","0.539495798319328","0.505882352941177","0.519327731092437"
"TCGA-LIHC","40","0.539915966386555","0.736134453781513","0.721008403361345"
"TCGA-LIHC","41","0.495378151260504","0.63109243697479","0.745378151260504"
"TCGA-LIHC","42","0.465966386554622","0.625210084033613","0.581932773109244"
"TCGA-LIHC","43","0.466386554621849","0.710084033613446","0.552941176470588"
"TCGA-LIHC","44","0.581932773109244","0.614285714285714","0.621008403361345"
"TCGA-LIHC","45","0.539495798319328","0.640336134453782","0.63781512605042"
"TCGA-LIHC","46","0.599579831932773","0.626050420168067","0.648739495798319"
"TCGA-LIHC","47","0.595378151260504","0.626050420168067","0.663025210084034"
"TCGA-LIHC","48","0.552521008403361","0.594957983193277","0.574789915966387"
"TCGA-LIHC","49","0.49453781512605","0.676470588235294","0.58655462184874"
"TCGA-LIHC","50","0.599579831932773","0.657142857142857","0.696638655462185"
"TCGA-LIHC","51","0.481512605042017","0.607563025210084","0.740336134453782"
"TCGA-LIHC","52","0.495378151260504","0.56890756302521","0.597478991596639"
"TCGA-LIHC","53","0.494957983193277","0.7","0.694957983193278"
"TCGA-LIHC","54","0.482352941176471","0.7","0.618487394957983"
"TCGA-LIHC","55","0.62563025210084","0.605882352941176","0.685714285714286"
"TCGA-LIHC","56","0.523109243697479","0.723529411764706","0.640336134453782"
"TCGA-LIHC","57","0.52436974789916","0.666386554621849","0.59327731092437"
"TCGA-LIHC","58","0.42436974789916","0.573949579831933","0.608823529411765"
"TCGA-LIHC","59","0.526890756302521","0.663025210084034","0.552521008403361"
"TCGA-LIHC","60","0.467226890756303","0.63109243697479","0.603781512605042"
"TCGA-LIHC","61","0.452521008403361","0.589075630252101","0.685714285714286"
"TCGA-LIHC","62","0.553361344537815","0.690756302521009","0.69327731092437"
"TCGA-LIHC","63","0.481932773109244","0.682352941176471","0.690756302521009"
"TCGA-LIHC","64","0.568487394957983","0.723529411764706","0.73109243697479"
"TCGA-LIHC","65","0.536134453781513","0.77563025210084","0.706302521008403"
"TCGA-LIHC","66","0.581512605042017","0.65546218487395","0.636974789915966"
"TCGA-LIHC","67","0.521848739495798","0.682352941176471","0.610084033613446"
"TCGA-LIHC","68","0.480252100840336","0.757142857142857","0.650420168067227"
"TCGA-LIHC","69","0.510504201680672","0.626050420168067","0.563865546218488"
"TCGA-LIHC","70","0.553361344537815","0.653781512605042","0.626050420168067"
"TCGA-LIHC","71","0.526890756302521","0.566386554621849","0.626050420168067"
"TCGA-LIHC","72","0.523529411764706","0.588235294117647","0.541176470588235"
"TCGA-LIHC","73","0.627731092436975","0.553781512605042","0.507563025210084"
"TCGA-LIHC","74","0.567226890756303","0.683193277310924","0.552100840336134"
"TCGA-LIHC","75","0.56890756302521","0.556302521008403","0.505882352941177"
"TCGA-LIHC","76","0.554201680672269","0.736974789915966","0.62436974789916"
"TCGA-LIHC","77","0.583193277310924","0.668067226890756","0.668067226890756"
"TCGA-LIHC","78","0.509243697478992","0.671428571428572","0.713445378151261"
"TCGA-LIHC","79","0.541176470588235","0.700840336134454","0.611764705882353"
"TCGA-LIHC","80","0.465546218487395","0.765546218487395","0.558823529411765"
"TCGA-LIHC","81","0.508403361344538","0.561344537815126","0.595798319327731"
"TCGA-LIHC","82","0.553781512605042","0.663025210084034","0.582352941176471"
"TCGA-LIHC","83","0.53781512605042","0.578151260504202","0.691596638655462"
"TCGA-LIHC","84","0.540336134453781","0.649579831932773","0.628571428571429"
"TCGA-LIHC","85","0.539915966386555","0.716806722689076","0.70672268907563"
"TCGA-LIHC","86","0.568487394957983","0.684873949579832","0.53109243697479"
"TCGA-LIHC","87","0.552100840336134","0.668067226890756","0.673109243697479"
